StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,0,2014-05-19,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2014-05-19,5-10m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,10,2014-05-19,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2014-05-19,10-20m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,20,2014-05-19,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2014-06-24,0-5m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,0,2014-06-24,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2014-06-24,5-10m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,10,2014-06-24,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2014-06-24,10-20m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,20,2014-06-24,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2014-07-30,0-5m,Ammonium_mgm3,1.6808039999999995
Rottnest Island,-32,115.4167,0,2014-07-30,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2014-07-30,5-10m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,10,2014-07-30,5-10m,Nitrate_mgm3,0
